C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_02_524.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_02_524.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_02_524.jpg, 0, 0, 0, 7.775228E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_02_634.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_02_634.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_02_634.jpg, 0, 0, 0, 7.87468E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_02_759.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_02_759.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_02_759.jpg, 0, 0, 0, 7.944649E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_02_864.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_02_864.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_02_864.jpg, 0, 0, 0, 7.800134E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_02_989.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_02_989.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_02_989.jpg, 0, 0, 0, 7.800921E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_092.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_092.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_092.jpg, 0, 0, 0, 7.882105E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_195.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_195.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_195.jpg, 0, 0, 0, 7.895422E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_302.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_302.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_302.jpg, 0, 0, 0, 7.955146E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_419.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_419.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_419.jpg, 0, 0, 0, 7.798241E-05
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_534.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_534.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_534.jpg, 0, 0.2968083, 0, 0.2468887
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_647.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_647.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_647.jpg, 0, 0.6753267, 0, 0.9652812
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_762.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_762.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_762.jpg, 0, 1, 0, 2.232919
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_863.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_863.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_863.jpg, 0, 1, 0, 3.39717
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_03_968.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_03_968.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_03_968.jpg, 0, 1, 0, 4.569621
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_071.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_071.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_071.jpg, 0, 1, 0, 5.729767
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_186.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_186.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_186.jpg, 0, 1, 0, 7.107223
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_303.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_303.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_303.jpg, -0.0588183, 1, 0, 8.467964
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_421.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_421.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_421.jpg, -0.4146963, 1, 0, 9.76415
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_534.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_534.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_534.jpg, -0.7517092, 1, 0, 10.75256
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_641.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_641.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_641.jpg, -0.4303818, 1, 0, 12.17612
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_748.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_748.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_748.jpg, -0.1065345, 1, 0, 13.03168
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_853.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_853.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_853.jpg, 0, 1, 0, 14.28957
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_04_956.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_04_956.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_04_956.jpg, 0, 1, 0, 15.51732
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_073.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_073.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_073.jpg, 0, 1, 0, 16.50951
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_190.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_190.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_190.jpg, 0, 1, 0, 17.77914
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_297.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_297.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_297.jpg, 0, 1, 0, 19.02492
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_414.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_414.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_414.jpg, -0.1824996, 1, 0, 20.04117
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_532.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_532.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_532.jpg, -0.1106355, 1, 0, 21.18345
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_672.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_672.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_672.jpg, 0, 1, 0, 22.56934
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_779.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_779.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_779.jpg, 0, 1, 0, 23.7431
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_885.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_885.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_885.jpg, 0, 1, 0, 24.70898
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_05_999.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_05_999.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_05_999.jpg, -0.1362786, 1, 0, 25.84633
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_110.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_110.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_110.jpg, -0.4720617, 1, 0, 26.66937
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_214.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_214.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_214.jpg, -0.160035, 1, 0, 27.58511
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_325.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_325.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_325.jpg, 0, 1, 0, 28.68064
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_439.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_439.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_439.jpg, -0.3431622, 1, 0, 29.72098
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_563.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_563.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_563.jpg, -0.4815975, 1, 0, 30.17188
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_673.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_673.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_673.jpg, -0.1516938, 1, 0, 30.19179
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_779.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_779.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_779.jpg, 0, 1, 0, 30.18831
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_06_901.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_06_901.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_06_901.jpg, 0, 1, 0, 30.19009
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_006.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_006.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_006.jpg, -0.1283868, 1, 0, 30.18703
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_128.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_128.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_128.jpg, -0.4960407, 1, 0, 30.14356
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_240.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_240.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_240.jpg, -0.7096926, 1, 0, 30.12826
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_343.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_343.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_343.jpg, -0.4012104, 1, 0, 30.19582
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_454.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_454.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_454.jpg, -0.1211719, 1, 0, 30.1933
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_556.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_556.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_556.jpg, 0, 1, 0, 30.18974
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_676.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_676.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_676.jpg, 0, 1, 0, 30.19014
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_783.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_783.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_783.jpg, 0, 1, 0, 30.19055
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_894.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_894.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_894.jpg, 0, 1, 0, 30.18898
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_07_998.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_07_998.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_07_998.jpg, 0, 1, 0, 30.19023
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_099.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_099.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_099.jpg, 0, 1, 0, 30.19032
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_204.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_204.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_204.jpg, 0, 1, 0, 30.19035
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_313.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_313.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_313.jpg, 0, 1, 0, 30.19046
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_421.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_421.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_421.jpg, 0, 1, 0, 30.19098
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_525.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_525.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_525.jpg, 0, 1, 0, 30.18988
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_628.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_628.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_628.jpg, 0, 1, 0, 30.19009
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_736.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_736.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_736.jpg, 0, 1, 0, 30.18965
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_841.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_841.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_841.jpg, 0, 1, 0, 30.18983
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_08_948.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_08_948.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_08_948.jpg, 0, 1, 0, 30.19057
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_060.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_060.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_060.jpg, 0, 1, 0, 30.18983
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_163.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_163.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_163.jpg, 0, 1, 0, 30.19071
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_289.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_289.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_289.jpg, 0, 1, 0, 30.19038
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_400.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_400.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_400.jpg, 0, 1, 0, 30.19033
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_525.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_525.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_525.jpg, 0, 1, 0, 30.19035
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_630.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_630.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_630.jpg, 0, 1, 0, 30.19037
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_739.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_739.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_739.jpg, 0, 1, 0, 30.19064
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_849.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_849.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_849.jpg, 0, 1, 0, 30.1908
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_09_962.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_09_962.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_09_962.jpg, 0, 1, 0, 30.19174
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_072.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_072.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_072.jpg, 0, 1, 0, 30.19047
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_174.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_174.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_174.jpg, -0.3058566, 1, 0, 30.16537
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_285.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_285.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_285.jpg, -0.3590562, 1, 0, 30.18092
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_389.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_389.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_389.jpg, -0.05063429, 1, 0, 30.1901
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_506.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_506.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_506.jpg, 0, 1, 0, 30.1897
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_628.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_628.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_628.jpg, -0.233337, 1, 0, 30.17949
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_740.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_740.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_740.jpg, 0, 1, 0, 30.18995
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_851.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_851.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_851.jpg, 0, 1, 0, 30.19073
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_10_968.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_10_968.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_10_968.jpg, 0, 1, 0, 30.19032
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_082.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_082.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_082.jpg, 0, 1, 0, 30.19027
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_199.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_199.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_199.jpg, 0, 1, 0, 30.19029
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_304.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_304.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_304.jpg, -0.3114321, 1, 0, 30.1713
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_412.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_412.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_412.jpg, -0.03391769, 1, 0, 30.19049
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_529.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_529.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_529.jpg, 0, 1, 0, 30.19012
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_636.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_636.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_636.jpg, 0, 1, 0, 30.19025
C:\Users\jim.walker\Desktop\data\IMG\center_2021_06_02_08_20_11_745.jpg, C:\Users\jim.walker\Desktop\data\IMG\left_2021_06_02_08_20_11_745.jpg, C:\Users\jim.walker\Desktop\data\IMG\right_2021_06_02_08_20_11_745.jpg, 0, 1, 0, 30.19031
